dateRep,cases,,,,,,,,,,
7/5/2020,0,,,,,,,,,,
6/5/2020,124,,,,,,,,,,
5/5/2020,0,,,,,,,,,,
4/5/2020,0,,,,,,,,,,
3/5/2020,0,,,,,,,,,,
2/5/2020,0,,,,,,,,,,
1/5/2020,0,,,,,,,,,,
30/04/2020,0,,,,,,,,,,
29/04/2020,57,,,,,,,,,,
28/04/2020,0,,,,,,,,,,
27/04/2020,44,,,,,,,,,,
26/04/2020,2,,,,,,,,,,
25/04/2020,128,,,,,,,,,,
24/04/2020,1,,,,,,,,,,
23/04/2020,4,,,,,,,,,,
22/04/2020,0,,,,,,,,,,
21/04/2020,0,,,,,,,,,,
20/04/2020,0,,,,,,,,,,
19/04/2020,0,,,,,,,,,,
18/04/2020,28,,,,,,,,,,
17/04/2020,0,,,,,,,,,,
16/04/2020,10,,,,,,,,,,
15/04/2020,20,,,,,,,,,,
14/04/2020,0,,,,,,,,,,
13/04/2020,3,,,,,,,,,,
12/4/2020,0,,,,,,,,,,
11/4/2020,0,,,,,,,,,,
10/4/2020,0,,,,,,,,,,
9/4/2020,2,,,,,,,,,,
8/4/2020,0,,,,,,,,,,
7/4/2020,0,,,,,,,,,,
6/4/2020,0,,,,,,,,,,
5/4/2020,0,,,,,,,,,,
4/4/2020,1,,,,,,,,,,
3/4/2020,0,,,,,,,,,,
2/4/2020,0,,,,,,,,,,
1/4/2020,1,,,,,,,,,,
31/03/2020,0,,,,,,,,,,
30/03/2020,1,,,,,,,,,,
29/03/2020,0,,,,,,,,,,
28/03/2020,1,,,,,,,,,,
27/03/2020,1,,,,,,,,,,
26/03/2020,2,,,,,,,,,,
25/03/2020,0,,,,,,,,,,
24/03/2020,3,,,,,,,,,,
23/03/2020,0,,,,,,,,,,
22/03/2020,2,,,,,,,,,,
21/03/2020,0,,,,,,,,,,
20/03/2020,1,,,,,,,,,,
19/03/2020,2,,,,,,,,,,
18/03/2020,0,,,,,,,,,,
17/03/2020,0,,,,,,,,,,
16/03/2020,0,,,,,,,,,,
15/03/2020,1,,,,,,,,,,
14/12/2020,0,,,,,,,,,,
13/12/2020,55,,,,,,,,,,
12/12/2020,0,,,,,,,,,,
11/12/2020,7,,,,,,,,,,
10/12/2020,0,,,,,,,,,,
9/12/2020,0,,,,,,,,,,
8/12/2020,17,,,,,,,,,,
7/12/2020,0,,,,,,,,,,
6/12/2020,0,,,,,,,,,,
5/12/2020,38,,,,,,,,,,
4/12/2020,17,,,,,,,,,,
3/12/2020,0,,,,,,,,,,
2/12/2020,0,,,,,,,,,,
1/12/2020,0,,,,,,,,,,
30/11/2020,0,,,,,,,,,,
29/11/2020,11,,,,,,,,,,
28/11/2020,0,,,,,,,,,,
27/11/2020,8,,,,,,,,,,
26/11/2020,0,,,,,,,,,,
25/11/2020,0,,,,,,,,,,
24/11/2020,7,,,,,,,,,,
23/11/2020,0,,,,,,,,,,
22/11/2020,24,,,,,,,,,,
21/11/2020,0,,,,,,,,,,
20/11/2020,9,,,,,,,,,,
19/11/2020,25,,,,,,,,,,
18/11/2020,0,,,,,,,,,,
17/11/2020,0,,,,,,,,,,
16/11/2020,0,,,,,,,,,,
15/11/2020,0,,,,,,,,,,
14/11/2020,2,,,,,,,,,,
13/11/2020,0,,,,,,,,,,
12/11/2020,0,,,,,,,,,,
11/11/2020,0,,,,,,,,,,
10/11/2020,0,,,,,,,,,,
9/11/2020,0,,,,,,,,,,
8/11/2020,7,,,,,,,,,,
7/11/2020,0,,,,,,,,,,
6/11/2020,4,,,,,,,,,,
5/11/2020,0,,,,,,,,,,
4/11/2020,17,,,,,,,,,,
3/11/2020,0,,,,,,,,,,
2/11/2020,0,,,,,,,,,,
1/11/2020,2,,,,,,,,,,
31/10/2020,0,,,,,,,,,,
30/10/2020,0,,,,,,,,,,
29/10/2020,0,,,,,,,,,,
28/10/2020,0,,,,,,,,,,
27/10/2020,0,,,,,,,,,,
26/10/2020,0,,,,,,,,,,
25/10/2020,0,,,,,,,,,,
24/10/2020,4,,,,,,,,,,
23/10/2020,5,,,,,,,,,,
22/10/2020,0,,,,,,,,,,
21/10/2020,0,,,,,,,,,,
20/10/2020,27,,,,,,,,,,
19/10/2020,3,,,,,,,,,,
18/10/2020,0,,,,,,,,,,
17/10/2020,8,,,,,,,,,,
16/10/2020,0,,,,,,,,,,
15/10/2020,0,,,,,,,,,,
14/10/2020,0,,,,,,,,,,
13/10/2020,0,,,,,,,,,,
12/10/2020,0,,,,,,,,,,
11/10/2020,9,,,,,,,,,,
10/10/2020,0,,,,,,,,,,
9/10/2020,7,,,,,,,,,,
8/10/2020,0,,,,,,,,,,
7/10/2020,0,,,,,,,,,,
6/10/2020,0,,,,,,,,,,
5/10/2020,0,,,,,,,,,,
4/10/2020,17,,,,,,,,,,
3/10/2020,6,,,,,,,,,,
2/10/2020,0,,,,,,,,,,
1/10/2020,0,,,,,,,,,,
30/09/2020,0,,,,,,,,,,
29/09/2020,0,,,,,,,,,,
28/09/2020,0,,,,,,,,,,
27/09/2020,6,,,,,,,,,,
26/09/2020,5,,,,,,,,,,
25/09/2020,0,,,,,,,,,,
24/09/2020,0,,,,,,,,,,
23/09/2020,0,,,,,,,,,,
22/09/2020,0,,,,,,,,,,
21/09/2020,0,,,,,,,,,,
20/09/2020,0,,,,,,,,,,
19/09/2020,0,,,,,,,,,,
18/09/2020,0,,,,,,,,,,
17/09/2020,3,,,,,,,,,,
16/09/2020,0,,,,,,,,,,
15/09/2020,0,,,,,,,,,,
14/09/2020,0,,,,,,,,,,
13/09/2020,0,,,,,,,,,,
12/9/2020,0,,,,,,,,,,
11/9/2020,20,,,,,,,,,,
10/9/2020,0,,,,,,,,,,
9/9/2020,11,,,,,,,,,,
8/9/2020,0,,,,,,,,,,
7/9/2020,0,,,,,,,,,,
6/9/2020,0,,,,,,,,,,
5/9/2020,0,,,,,,,,,,
4/9/2020,11,,,,,,,,,,
3/9/2020,0,,,,,,,,,,
2/9/2020,1,,,,,,,,,,
1/9/2020,0,,,,,,,,,,
31/08/2020,0,,,,,,,,,,
30/08/2020,1,,,,,,,,,,
29/08/2020,0,,,,,,,,,,
28/08/2020,2,,,,,,,,,,
27/08/2020,0,,,,,,,,,,
26/08/2020,9,,,,,,,,,,
25/08/2020,0,,,,,,,,,,
24/08/2020,0,,,,,,,,,,
23/08/2020,0,,,,,,,,,,
22/08/2020,2,,,,,,,,,,
21/08/2020,0,,,,,,,,,,
20/08/2020,0,,,,,,,,,,
19/08/2020,19,,,,,,,,,,
18/08/2020,0,,,,,,,,,,
17/08/2020,0,,,,,,,,,,
16/08/2020,0,,,,,,,,,,
15/08/2020,0,,,,,,,,,,
14/08/2020,0,,,,,,,,,,
13/08/2020,0,,,,,,,,,,
12/8/2020,0,,,,,,,,,,
11/8/2020,0,,,,,,,,,,
10/8/2020,0,,,,,,,,,,
9/8/2020,0,,,,,,,,,,
8/8/2020,3,,,,,,,,,,
7/8/2020,0,,,,,,,,,,
6/8/2020,0,,,,,,,,,,
5/8/2020,0,,,,,,,,,,
4/8/2020,3,,,,,,,,,,
3/8/2020,0,,,,,,,,,,
2/8/2020,0,,,,,,,,,,
1/8/2020,0,,,,,,,,,,
31/07/2020,14,,,,,,,,,,
30/07/2020,0,,,,,,,,,,
29/07/2020,0,,,,,,,,,,
28/07/2020,2,,,,,,,,,,
27/07/2020,0,,,,,,,,,,
26/07/2020,2,,,,,,,,,,
25/07/2020,0,,,,,,,,,,
24/07/2020,10,,,,,,,,,,
23/07/2020,0,,,,,,,,,,
22/07/2020,0,,,,,,,,,,
21/07/2020,0,,,,,,,,,,
20/07/2020,0,,,,,,,,,,
19/07/2020,0,,,,,,,,,,
18/07/2020,0,,,,,,,,,,
17/07/2020,19,,,,,,,,,,
16/07/2020,0,,,,,,,,,,
15/07/2020,0,,,,,,,,,,
14/07/2020,0,,,,,,,,,,
13/07/2020,0,,,,,,,,,,
12/7/2020,0,,,,,,,,,,
11/7/2020,0,,,,,,,,,,
10/7/2020,17,,,,,,,,,,
9/7/2020,0,,,,,,,,,,
8/7/2020,0,,,,,,,,,,
7/7/2020,0,,,,,,,,,,
6/7/2020,0,,,,,,,,,,
5/7/2020,0,,,,,,,,,,
4/7/2020,0,,,,,,,,,,
3/7/2020,12,,,,,,,,,,
2/7/2020,0,,,,,,,,,,
1/7/2020,12,,,,,,,,,,
30/06/2020,0,,,,,,,,,,
29/06/2020,0,,,,,,,,,,
28/06/2020,24,,,,,,,,,,
27/06/2020,23,,,,,,,,,,
26/06/2020,1,,,,,,,,,,
25/06/2020,0,,,,,,,,,,
24/06/2020,0,,,,,,,,,,
23/06/2020,0,,,,,,,,,,
22/06/2020,0,,,,,,,,,,
21/06/2020,1,,,,,,,,,,
20/06/2020,0,,,,,,,,,,
19/06/2020,11,,,,,,,,,,
18/06/2020,10,,,,,,,,,,
17/06/2020,12,,,,,,,,,,
16/06/2020,13,,,,,,,,,,
15/06/2020,31,,,,,,,,,,
14/06/2020,24,,,,,,,,,,
13/06/2020,0,,,,,,,,,,
12/6/2020,0,,,,,,,,,,
11/6/2020,0,,,,,,,,,,
10/6/2020,0,,,,,,,,,,
9/6/2020,0,,,,,,,,,,
8/6/2020,0,,,,,,,,,,
7/6/2020,0,,,,,,,,,,
6/6/2020,0,,,,,,,,,,
5/6/2020,1,,,,,,,,,,
4/6/2020,1,,,,,,,,,,
3/6/2020,0,,,,,,,,,,
2/6/2020,0,,,,,,,,,,
1/6/2020,0,,,,,,,,,,
31/05/2020,0,,,,,,,,,,
30/05/2020,0,,,,,,,,,,
29/05/2020,0,,,,,,,,,,
28/05/2020,0,,,,,,,,,,
27/05/2020,0,,,,,,,,,,
26/05/2020,0,,,,,,,,,,
25/05/2020,0,,,,,,,,,,
24/05/2020,0,,,,,,,,,,
23/05/2020,0,,,,,,,,,,
22/05/2020,0,,,,,,,,,,
21/05/2020,0,,,,,,,,,,
20/05/2020,0,,,,,,,,,,
19/05/2020,0,,,,,,,,,,
18/05/2020,0,,,,,,,,,,
17/05/2020,0,,,,,,,,,,
16/05/2020,0,,,,,,,,,,
15/05/2020,0,,,,,,,,,,
14/05/2020,0,,,,,,,,,,
13/05/2020,0,,,,,,,,,,
12/5/2020,0,,,,,,,,,,
11/5/2020,0,,,,,,,,,,
10/5/2020,0,,,,,,,,,,
9/5/2020,0,,,,,,,,,,
8/5/2020,0,,,,,,,,,,
7/5/2020,0,,,,,,,,,,
6/5/2020,0,,,,,,,,,,
5/5/2020,0,,,,,,,,,,
4/5/2020,0,,,,,,,,,,
3/5/2020,0,,,,,,,,,,
2/5/2020,0,,,,,,,,,,
1/5/2020,0,,,,,,,,,,
30/04/2020,0,,,,,,,,,,
29/04/2020,0,,,,,,,,,,
28/04/2020,0,,,,,,,,,,
27/04/2020,0,,,,,,,,,,
26/04/2020,0,,,,,,,,,,
25/04/2020,0,,,,,,,,,,
24/04/2020,0,,,,,,,,,,
23/04/2020,0,,,,,,,,,,
22/04/2020,0,,,,,,,,,,
21/04/2020,0,,,,,,,,,,
20/04/2020,4,,,,,,,,,,
19/04/2020,0,,,,,,,,,,
18/04/2020,0,,,,,,,,,,
17/04/2020,0,,,,,,,,,,
16/04/2020,0,,,,,,,,,,
15/04/2020,1,,,,,,,,,,
14/04/2020,0,,,,,,,,,,
13/04/2020,0,,,,,,,,,,
12/4/2020,0,,,,,,,,,,
11/4/2020,1,,,,,,,,,,
10/4/2020,0,,,,,,,,,,
9/4/2020,2,,,,,,,,,,
8/4/2020,0,,,,,,,,,,
7/4/2020,2,,,,,,,,,,
6/4/2020,0,,,,,,,,,,
5/4/2020,7,,,,,,,,,,
4/4/2020,0,,,,,,,,,,
3/4/2020,4,,,,,,,,,,
2/4/2020,3,,,,,,,,,,
1/4/2020,3,,,,,,,,,,
31/03/2020,0,,,,,,,,,,
30/03/2020,6,,,,,,,,,,
29/03/2020,0,,,,,,,,,,
28/03/2020,0,,,,,,,,,,
27/03/2020,2,,,,,,,,,,
26/03/2020,3,,,,,,,,,,
25/03/2020,0,,,,,,,,,,
24/03/2020,0,,,,,,,,,,
23/03/2020,0,,,,,,,,,,
22/03/2020,1,,,,,,,,,,
14/12/2020,342,,,,,,,,,,
13/12/2020,757,,,,,,,,,,
12/12/2020,358,,,,,,,,,,
11/12/2020,544,,,,,,,,,,
10/12/2020,544,,,,,,,,,,
9/12/2020,284,,,,,,,,,,
8/12/2020,248,,,,,,,,,,
7/12/2020,478,,,,,,,,,,
6/12/2020,561,,,,,,,,,,
5/12/2020,470,,,,,,,,,,
4/12/2020,450,,,,,,,,,,
3/12/2020,522,,,,,,,,,,
2/12/2020,189,,,,,,,,,,
1/12/2020,256,,,,,,,,,,
30/11/2020,354,,,,,,,,,,
29/11/2020,375,,,,,,,,,,
28/11/2020,368,,,,,,,,,,
27/11/2020,414,,,,,,,,,,
26/11/2020,382,,,,,,,,,,
25/11/2020,203,,,,,,,,,,
24/11/2020,232,,,,,,,,,,
23/11/2020,349,,,,,,,,,,
22/11/2020,299,,,,,,,,,,
21/11/2020,361,,,,,,,,,,
20/11/2020,411,,,,,,,,,,
19/11/2020,271,,,,,,,,,,
18/11/2020,185,,,,,,,,,,
17/11/2020,211,,,,,,,,,,
16/11/2020,489,,,,,,,,,,
15/11/2020,0,,,,,,,,,,
14/11/2020,267,,,,,,,,,,
13/11/2020,373,,,,,,,,,,
12/11/2020,132,,,,,,,,,,
11/11/2020,126,,,,,,,,,,
10/11/2020,125,,,,,,,,,,
9/11/2020,192,,,,,,,,,,
8/11/2020,228,,,,,,,,,,
7/11/2020,241,,,,,,,,,,
6/11/2020,131,,,,,,,,,,
5/11/2020,208,,,,,,,,,,
4/11/2020,79,,,,,,,,,,
3/11/2020,61,,,,,,,,,,
2/11/2020,80,,,,,,,,,,
1/11/2020,134,,,,,,,,,,
31/10/2020,100,,,,,,,,,,
30/10/2020,81,,,,,,,,,,
29/10/2020,125,,,,,,,,,,
28/10/2020,37,,,,,,,,,,
27/10/2020,17,,,,,,,,,,
26/10/2020,60,,,,,,,,,,
25/10/2020,51,,,,,,,,,,
24/10/2020,53,,,,,,,,,,
23/10/2020,76,,,,,,,,,,
22/10/2020,44,,,,,,,,,,
21/10/2020,42,,,,,,,,,,
20/10/2020,7,,,,,,,,,,
19/10/2020,26,,,,,,,,,,
18/10/2020,35,,,,,,,,,,
17/10/2020,37,,,,,,,,,,
16/10/2020,33,,,,,,,,,,
15/10/2020,39,,,,,,,,,,
14/10/2020,25,,,,,,,,,,
13/10/2020,18,,,,,,,,,,
12/10/2020,19,,,,,,,,,,
11/10/2020,37,,,,,,,,,,
10/10/2020,49,,,,,,,,,,
9/10/2020,45,,,,,,,,,,
8/10/2020,56,,,,,,,,,,
7/10/2020,42,,,,,,,,,,
6/10/2020,10,,,,,,,,,,
5/10/2020,30,,,,,,,,,,
4/10/2020,70,,,,,,,,,,
3/10/2020,57,,,,,,,,,,
2/10/2020,79,,,,,,,,,,
1/10/2020,56,,,,,,,,,,
30/09/2020,48,,,,,,,,,,
29/09/2020,67,,,,,,,,,,
28/09/2020,35,,,,,,,,,,
27/09/2020,47,,,,,,,,,,
26/09/2020,42,,,,,,,,,,
25/09/2020,43,,,,,,,,,,
24/09/2020,57,,,,,,,,,,
23/09/2020,35,,,,,,,,,,
22/09/2020,17,,,,,,,,,,
21/09/2020,49,,,,,,,,,,
20/09/2020,61,,,,,,,,,,
19/09/2020,36,,,,,,,,,,
18/09/2020,22,,,,,,,,,,
17/09/2020,34,,,,,,,,,,
16/09/2020,24,,,,,,,,,,
15/09/2020,22,,,,,,,,,,
14/09/2020,21,,,,,,,,,,
13/09/2020,23,,,,,,,,,,
12/9/2020,32,,,,,,,,,,
11/9/2020,15,,,,,,,,,,
10/9/2020,22,,,,,,,,,,
9/9/2020,32,,,,,,,,,,
8/9/2020,16,,,,,,,,,,
7/9/2020,25,,,,,,,,,,
6/9/2020,34,,,,,,,,,,
5/9/2020,15,,,,,,,,,,
4/9/2020,26,,,,,,,,,,
3/9/2020,20,,,,,,,,,,
2/9/2020,20,,,,,,,,,,
1/9/2020,2,,,,,,,,,,
31/08/2020,10,,,,,,,,,,
30/08/2020,20,,,,,,,,,,
29/08/2020,18,,,,,,,,,,
28/08/2020,14,,,,,,,,,,
27/08/2020,17,,,,,,,,,,
26/08/2020,19,,,,,,,,,,
25/08/2020,3,,,,,,,,,,
24/08/2020,7,,,,,,,,,,
23/08/2020,21,,,,,,,,,,
22/08/2020,17,,,,,,,,,,
21/08/2020,20,,,,,,,,,,
20/08/2020,7,,,,,,,,,,
19/08/2020,8,,,,,,,,,,
18/08/2020,2,,,,,,,,,,
17/08/2020,6,,,,,,,,,,
16/08/2020,7,,,,,,,,,,
15/08/2020,3,,,,,,,,,,
14/08/2020,0,,,,,,,,,,
13/08/2020,7,,,,,,,,,,
12/8/2020,9,,,,,,,,,,
11/8/2020,6,,,,,,,,,,
10/8/2020,5,,,,,,,,,,
9/8/2020,14,,,,,,,,,,
8/8/2020,9,,,,,,,,,,
7/8/2020,11,,,,,,,,,,
6/8/2020,22,,,,,,,,,,
5/8/2020,11,,,,,,,,,,
4/8/2020,1,,,,,,,,,,
3/8/2020,7,,,,,,,,,,
2/8/2020,8,,,,,,,,,,
1/8/2020,13,,,,,,,,,,
31/07/2020,9,,,,,,,,,,
30/07/2020,4,,,,,,,,,,
29/07/2020,0,,,,,,,,,,
28/07/2020,4,,,,,,,,,,
27/07/2020,1,,,,,,,,,,
26/07/2020,5,,,,,,,,,,
25/07/2020,1,,,,,,,,,,
24/07/2020,2,,,,,,,,,,
23/07/2020,3,,,,,,,,,,
22/07/2020,1,,,,,,,,,,
21/07/2020,0,,,,,,,,,,
20/07/2020,0,,,,,,,,,,
19/07/2020,1,,,,,,,,,,
18/07/2020,4,,,,,,,,,,
17/07/2020,0,,,,,,,,,,
16/07/2020,1,,,,,,,,,,
15/07/2020,1,,,,,,,,,,
14/07/2020,0,,,,,,,,,,
13/07/2020,0,,,,,,,,,,
12/7/2020,1,,,,,,,,,,
11/7/2020,2,,,,,,,,,,
10/7/2020,8,,,,,,,,,,
9/7/2020,8,,,,,,,,,,
8/7/2020,1,,,,,,,,,,
7/7/2020,1,,,,,,,,,,
6/7/2020,0,,,,,,,,,,
5/7/2020,2,,,,,,,,,,
4/7/2020,1,,,,,,,,,,
3/7/2020,1,,,,,,,,,,
2/7/2020,0,,,,,,,,,,
1/7/2020,2,,,,,,,,,,
30/06/2020,0,,,,,,,,,,
29/06/2020,1,,,,,,,,,,
28/06/2020,0,,,,,,,,,,
27/06/2020,2,,,,,,,,,,
26/06/2020,1,,,,,,,,,,
25/06/2020,1,,,,,,,,,,
24/06/2020,1,,,,,,,,,,
23/06/2020,0,,,,,,,,,,
22/06/2020,0,,,,,,,,,,
21/06/2020,2,,,,,,,,,,
20/06/2020,2,,,,,,,,,,
19/06/2020,0,,,,,,,,,,
18/06/2020,2,,,,,,,,,,
17/06/2020,1,,,,,,,,,,
16/06/2020,1,,,,,,,,,,
15/06/2020,0,,,,,,,,,,
14/06/2020,3,,,,,,,,,,
13/06/2020,5,,,,,,,,,,
12/6/2020,7,,,,,,,,,,
11/6/2020,11,,,,,,,,,,
10/6/2020,7,,,,,,,,,,
9/6/2020,1,,,,,,,,,,
8/6/2020,8,,,,,,,,,,
7/6/2020,21,,,,,,,,,,
6/6/2020,20,,,,,,,,,,
5/6/2020,10,,,,,,,,,,
4/6/2020,10,,,,,,,,,,
3/6/2020,0,,,,,,,,,,
2/6/2020,1,,,,,,,,,,
1/6/2020,4,,,,,,,,,,
31/05/2020,6,,,,,,,,,,
30/05/2020,8,,,,,,,,,,
29/05/2020,11,,,,,,,,,,
28/05/2020,6,,,,,,,,,,
27/05/2020,10,,,,,,,,,,
26/05/2020,1,,,,,,,,,,
25/05/2020,2,,,,,,,,,,
24/05/2020,14,,,,,,,,,,
23/05/2020,7,,,,,,,,,,
22/05/2020,6,,,,,,,,,,
21/05/2020,3,,,,,,,,,,
20/05/2020,7,,,,,,,,,,
19/05/2020,10,,,,,,,,,,
18/05/2020,4,,,,,,,,,,
17/05/2020,4,,,,,,,,,,
16/05/2020,8,,,,,,,,,,
15/05/2020,7,,,,,,,,,,
14/05/2020,5,,,,,,,,,,
13/05/2020,5,,,,,,,,,,
12/5/2020,2,,,,,,,,,,
11/5/2020,6,,,,,,,,,,
10/5/2020,8,,,,,,,,,,
9/5/2020,5,,,,,,,,,,
8/5/2020,7,,,,,,,,,,
7/5/2020,2,,,,,,,,,,
6/5/2020,8,,,,,,,,,,
5/5/2020,3,,,,,,,,,,
4/5/2020,1,,,,,,,,,,
3/5/2020,5,,,,,,,,,,
2/5/2020,5,,,,,,,,,,
1/5/2020,23,,,,,,,,,,
30/04/2020,6,,,,,,,,,,
29/04/2020,13,,,,,,,,,,
28/04/2020,4,,,,,,,,,,
27/04/2020,8,,,,,,,,,,
26/04/2020,30,,,,,,,,,,
25/04/2020,13,,,,,,,,,,
24/04/2020,33,,,,,,,,,,
23/04/2020,7,,,,,,,,,,
22/04/2020,17,,,,,,,,,,
21/04/2020,7,,,,,,,,,,
20/04/2020,16,,,,,,,,,,
19/04/2020,53,,,,,,,,,,
18/04/2020,25,,,,,,,,,,
17/04/2020,32,,,,,,,,,,
16/04/2020,29,,,,,,,,,,
15/04/2020,41,,,,,,,,,,
14/04/2020,23,,,,,,,,,,
13/04/2020,5,,,,,,,,,,
12/4/2020,46,,,,,,,,,,
11/4/2020,51,,,,,,,,,,
10/4/2020,22,,,,,,,,,,
9/4/2020,36,,,,,,,,,,
8/4/2020,41,,,,,,,,,,
7/4/2020,11,,,,,,,,,,
6/4/2020,79,,,,,,,,,,
5/4/2020,57,,,,,,,,,,
4/4/2020,103,,,,,,,,,,
3/4/2020,79,,,,,,,,,,
2/4/2020,34,,,,,,,,,,
1/4/2020,30,,,,,,,,,,
31/03/2020,36,,,,,,,,,,
30/03/2020,39,,,,,,,,,,
29/03/2020,65,,,,,,,,,,
28/03/2020,37,,,,,,,,,,
27/03/2020,134,,,,,,,,,,
26/03/2020,35,,,,,,,,,,
25/03/2020,17,,,,,,,,,,
24/03/2020,26,,,,,,,,,,
23/03/2020,20,,,,,,,,,,
22/03/2020,23,,,,,,,,,,
21/03/2020,16,,,,,,,,,,
20/03/2020,9,,,,,,,,,,
19/03/2020,33,,,,,,,,,,
18/03/2020,20,,,,,,,,,,
17/03/2020,34,,,,,,,,,,
16/03/2020,56,,,,,,,,,,
15/03/2020,36,,,,,,,,,,
14/03/2020,52,,,,,,,,,,
13/03/2020,11,,,,,,,,,,
12/3/2020,3,,,,,,,,,,
11/3/2020,3,,,,,,,,,,
7/3/2020,5,,,,,,,,,,
6/3/2020,3,,,,,,,,,,
4/3/2020,1,,,,,,,,,,
2/3/2020,0,,,,,,,,,,
1/3/2020,0,,,,,,,,,,
29/02/2020,0,,,,,,,,,,
28/02/2020,1,,,,,,,,,,
27/02/2020,0,,,,,,,,,,
26/02/2020,0,,,,,,,,,,
25/02/2020,0,,,,,,,,,,
24/02/2020,0,,,,,,,,,,
23/02/2020,0,,,,,,,,,,
22/02/2020,0,,,,,,,,,,
21/02/2020,0,,,,,,,,,,
20/02/2020,0,,,,,,,,,,
19/02/2020,0,,,,,,,,,,
18/02/2020,0,,,,,,,,,,
17/02/2020,0,,,,,,,,,,
16/02/2020,0,,,,,,,,,,
15/02/2020,0,,,,,,,,,,
14/02/2020,0,,,,,,,,,,
13/02/2020,0,,,,,,,,,,
12/2/2020,0,,,,,,,,,,
11/2/2020,0,,,,,,,,,,
10/2/2020,0,,,,,,,,,,
9/2/2020,0,,,,,,,,,,
8/2/2020,0,,,,,,,,,,
7/2/2020,0,,,,,,,,,,
6/2/2020,0,,,,,,,,,,
5/2/2020,0,,,,,,,,,,
4/2/2020,0,,,,,,,,,,
3/2/2020,0,,,,,,,,,,
2/2/2020,0,,,,,,,,,,
1/2/2020,0,,,,,,,,,,
31/01/2020,0,,,,,,,,,,
30/01/2020,0,,,,,,,,,,
29/01/2020,0,,,,,,,,,,
28/01/2020,0,,,,,,,,,,
27/01/2020,0,,,,,,,,,,
26/01/2020,0,,,,,,,,,,
25/01/2020,0,,,,,,,,,,
24/01/2020,0,,,,,,,,,,
23/01/2020,0,,,,,,,,,,
22/01/2020,0,,,,,,,,,,
21/01/2020,0,,,,,,,,,,
20/01/2020,0,,,,,,,,,,
19/01/2020,0,,,,,,,,,,
18/01/2020,0,,,,,,,,,,
17/01/2020,0,,,,,,,,,,
16/01/2020,0,,,,,,,,,,
15/01/2020,0,,,,,,,,,,
14/01/2020,0,,,,,,,,,,
13/01/2020,0,,,,,,,,,,
12/1/2020,0,,,,,,,,,,
11/1/2020,0,,,,,,,,,,
10/1/2020,0,,,,,,,,,,
9/1/2020,0,,,,,,,,,,
8/1/2020,0,,,,,,,,,,
7/1/2020,0,,,,,,,,,,
6/1/2020,0,,,,,,,,,,
5/1/2020,0,,,,,,,,,,
4/1/2020,0,,,,,,,,,,
3/1/2020,0,,,,,,,,,,
2/1/2020,0,,,,,,,,,,
1/1/2020,0,,,,,,,,,,
31/12/2019,0,,,,,,,,,,
14/12/2020,54,,,,,,,,,,
13/12/2020,29,,,,,,,,,,
12/12/2020,52,,,,,,,,,,
11/12/2020,21,,,,,,,,,,
10/12/2020,49,,,,,,,,,,
9/12/2020,34,,,,,,,,,,
8/12/2020,28,,,,,,,,,,
7/12/2020,6,,,,,,,,,,
6/12/2020,15,,,,,,,,,,
5/12/2020,6,,,,,,,,,,
4/12/2020,19,,,,,,,,,,
3/12/2020,13,,,,,,,,,,
2/12/2020,23,,,,,,,,,,
1/12/2020,9,,,,,,,,,,
30/11/2020,4,,,,,,,,,,
29/11/2020,44,,,,,,,,,,
28/11/2020,33,,,,,,,,,,
27/11/2020,57,,,,,,,,,,
26/11/2020,25,,,,,,,,,,
25/11/2020,14,,,,,,,,,,
24/11/2020,14,,,,,,,,,,
23/11/2020,14,,,,,,,,,,
22/11/2020,20,,,,,,,,,,
21/11/2020,29,,,,,,,,,,
20/11/2020,12,,,,,,,,,,
19/11/2020,20,,,,,,,,,,
18/11/2020,19,,,,,,,,,,
17/11/2020,10,,,,,,,,,,
16/11/2020,2,,,,,,,,,,
15/11/2020,17,,,,,,,,,,
14/11/2020,16,,,,,,,,,,
13/11/2020,16,,,,,,,,,,
12/11/2020,20,,,,,,,,,,
11/11/2020,11,,,,,,,,,,
10/11/2020,10,,,,,,,,,,
9/11/2020,14,,,,,,,,,,
8/11/2020,13,,,,,,,,,,
7/11/2020,9,,,,,,,,,,
6/11/2020,12,,,,,,,,,,
5/11/2020,13,,,,,,,,,,
4/11/2020,13,,,,,,,,,,
3/11/2020,4,,,,,,,,,,
2/11/2020,8,,,,,,,,,,
1/11/2020,8,,,,,,,,,,
31/10/2020,10,,,,,,,,,,
30/10/2020,13,,,,,,,,,,
29/10/2020,11,,,,,,,,,,
28/10/2020,12,,,,,,,,,,
27/10/2020,9,,,,,,,,,,
26/10/2020,7,,,,,,,,,,
25/10/2020,16,,,,,,,,,,
24/10/2020,17,,,,,,,,,,
23/10/2020,9,,,,,,,,,,
22/10/2020,5,,,,,,,,,,
21/10/2020,12,,,,,,,,,,
20/10/2020,8,,,,,,,,,,
19/10/2020,15,,,,,,,,,,
18/10/2020,19,,,,,,,,,,
17/10/2020,13,,,,,,,,,,
16/10/2020,18,,,,,,,,,,
15/10/2020,19,,,,,,,,,,
14/10/2020,13,,,,,,,,,,
13/10/2020,14,,,,,,,,,,
12/10/2020,9,,,,,,,,,,
11/10/2020,16,,,,,,,,,,
10/10/2020,12,,,,,,,,,,
9/10/2020,15,,,,,,,,,,
8/10/2020,19,,,,,,,,,,
